Tracker,Game_Date,Home_Team,Away_Team,Quarter,Game_Clock,Shot_Clock,Home_Strength,Away_Strength,Team,Event_Type,State,Player1,Location1_x,Location1_y,Net_Location,Shot_Angle,Result,Empty_Net,Goalie_Response,Shot_Type,Primary_Assist,Secondary_Assist,Rebound_Type,Rebound,Shot_Blocker,FO_Home,FO_Away,FO_Result,FO_Winning_Team,Turnover_Type,Home_Goalie,Away_Goalie,Min,Sec,Time_Stamp,Game,Season,Player1_Name,Primary_Assist_Name,Secondary_Assist_Name,FO_Home_Name,FO_Away_Name,Home_Goalie_Name,Away_Goalie_Name,Rebound_Team,Rebound_Name,Shot_Blocking_Team,Shot_Blocker_Name,Competition
Eddy,9/23/24,Israel,"Hong Kong, China",1,9:51,30,5,5,"Hong Kong, China",Turnover,Set,45,0.19652591,0.359708505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,9,51,309,"9-23 Hong Kong, China vs Israel",2023,H. Cheung,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,10:11,30,5,5,Israel,Shot,Set,19,0.897239318,0.62348633,Left Shoulder,154.0729535,Goal,No,none,Assisted,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,10,11,289,"9-23 Hong Kong, China vs Israel",2023,Z. Pall,B. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,11:18,30,5,5,Israel,Shot,Set,48,0.843122033,0.454725248,Left Shoulder,160.0202192,Goal,No,none,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,11,18,222,"9-23 Hong Kong, China vs Israel",2023,B. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,12:30,30,5,5,"Hong Kong, China",Shot,Set,40,0.191606157,0.317163694,5-Hole,154.3234195,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,12,30,150,"9-23 Hong Kong, China vs Israel",2023,K. Chan,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,14:02,30,5,5,Israel,Turnover,Set,66,0.696232262,0.444798126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,92,33,14,2,58,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,14:21,30,5,5,"Hong Kong, China",Turnover,Transition,48,0.200742841,0.683049065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,14,21,39,"9-23 Hong Kong, China vs Israel",2023,C. Li,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,14:36,30,5,5,Israel,Turnover,Set,25,0.881777237,0.749702602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,14,36,24,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,15:54,30,5,4,Israel,Shot,Set,15,0.990714627,0.524215106,Under Left Arm,Dive/Other,Goal,No,none,Assisted,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,15,54,-54,"9-23 Hong Kong, China vs Israel",2023,B. Lundy,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,16:54,30,5,5,Israel,Shot,Set,48,0.736995931,0.521378785,Left Leg,155.5971577,Miss,No,Not On Net,Movement,NA,NA,Offensive,48,NA,NA,NA,NA,NA,NA,92,33,16,54,-114,"9-23 Hong Kong, China vs Israel",2023,B. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,B. Chetner,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,17:21,30,5,5,"Hong Kong, China",Shot,Set,21,0.101644957,0.641922415,5-Hole,205.9262794,Miss,No,Not Clean,Movement,NA,NA,Defensive,21,NA,NA,NA,NA,NA,NA,92,33,17,21,-141,"9-23 Hong Kong, China vs Israel",2023,L. Ferris,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,F. Lundy,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,17:40,30,5,5,Israel,Shot,Set,15,0.755269299,0.368217467,Right Leg,206.4404337,Miss,No,Not Clean,Movement,NA,NA,Offensive,68,NA,NA,NA,NA,NA,NA,92,33,17,40,-160,"9-23 Hong Kong, China vs Israel",2023,B. Lundy,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,J. Chetner,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,18:03,30,5,5,Israel,Shot,Set,19,0.911295755,0.647595056,Left Leg,158.6059869,Miss,No,Not Clean,Assisted,68,NA,Offensive,15,NA,NA,NA,NA,NA,NA,92,33,18,3,-183,"9-23 Hong Kong, China vs Israel",2023,Z. Pall,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,Israel,B. Lundy,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,18:09,30,5,5,Israel,Shot,Set,19,0.855070005,0.66319482,Left Miss,46.42307002,Miss,No,Not On Net,Assisted,15,NA,Offensive,15,NA,NA,NA,NA,NA,NA,92,33,18,9,-189,"9-23 Hong Kong, China vs Israel",2023,Z. Pall,B. Lundy,NA,NA,NA,J. Hainer,B. Lui,Israel,B. Lundy,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,18:13,30,5,5,Israel,Shot,Set,15,0.83820228,0.063312991,Right Miss,206.3558124,Miss,No,Not On Net,Rebound,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,18,13,-193,"9-23 Hong Kong, China vs Israel",2023,B. Lundy,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,18:40,30,5,5,"Hong Kong, China",Shot,Set,4,0.094616738,0.637667934,Left Miss,233.2958509,Miss,No,Not On Net,Assisted,84,71,Offensive,84,NA,NA,NA,NA,NA,NA,92,33,18,40,-220,"9-23 Hong Kong, China vs Israel",2023,M. Tan,C. Tao,J. Chaster,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",C. Tao,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,18:55,30,5,5,"Hong Kong, China",Shot,Set,96,0.267510919,0.544069351,Chest,209.2911603,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,18,55,-235,"9-23 Hong Kong, China vs Israel",2023,S. Chow,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,19:13,30,5,5,Israel,Shot,Set,25,0.869829265,0.464652371,Left Miss,155.8487428,Miss,No,Not On Net,Assisted,68,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,19,13,-253,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,19:35,30,5,5,"Hong Kong, China",Turnover,Set,48,0.183172294,0.322836335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,19,35,-275,"9-23 Hong Kong, China vs Israel",2023,C. Li,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,21:09,30,4,5,"Hong Kong, China",Shot,Set,22,0.194417444,0.383817231,Right Leg,95.0976236,Miss,No,Not Clean,Assisted,71,48,Defensive,5,NA,NA,NA,NA,NA,NA,92,33,21,9,-369,"9-23 Hong Kong, China vs Israel",2023,W. Wong,J. Chaster,C. Li,NA,NA,J. Hainer,B. Lui,Israel,D. Applebaum,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,21:21,30,4,5,Israel,Turnover,Transition,5,0.322331025,0.507197181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Concession,92,33,21,21,-381,"9-23 Hong Kong, China vs Israel",2023,D. Applebaum,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,21:48,30,4,5,"Hong Kong, China",Shot,Set,48,0.175441254,0.405089636,Left Miss,158.6469884,Miss,No,Not On Net,Assisted,71,84,Defensive,34,NA,NA,NA,NA,NA,NA,92,33,21,48,-408,"9-23 Hong Kong, China vs Israel",2023,C. Li,J. Chaster,C. Tao,NA,NA,J. Hainer,B. Lui,Israel,D. Utting,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,21:54,30,4,5,Israel,Turnover,Transition,34,0.126946544,0.423525721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,92,33,21,54,-414,"9-23 Hong Kong, China vs Israel",2023,D. Utting,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,22:25,30,4,5,"Hong Kong, China",Shot,Set,84,0.225341607,0.345526901,Left Leg,77.86154638,Miss,No,Not Clean,Movement,NA,NA,Offensive,22,NA,NA,NA,NA,NA,NA,92,33,22,25,-445,"9-23 Hong Kong, China vs Israel",2023,C. Tao,NA,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",W. Wong,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,22:29,30,4,5,"Hong Kong, China",Shot,Set,48,0.114998573,0.453307088,5-Hole,66.26034499,Goal,No,none,Assisted,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,22,29,-449,"9-23 Hong Kong, China vs Israel",2023,C. Li,W. Wong,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,22:29,30,5,5,Israel,Shot,Set,66,0.836796637,0.34269058,Top Miss,209.6034413,Miss,No,Not On Net,Assisted,48,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,22,29,-449,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,B. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,23:34,30,5,5,"Hong Kong, China",Turnover,Set,4,0.304057657,0.885845996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,92,33,23,34,-514,"9-23 Hong Kong, China vs Israel",2023,M. Tan,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",1,24:06:00,30,5,5,Israel,Shot,Set,66,0.868423621,0.345526901,Top Miss,211.4578429,Miss,No,Not On Net,Assisted,68,NA,Defensive,20,NA,NA,NA,NA,NA,NA,92,33,24,0,-540,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",R. Wei,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,27:02:00,30,5,5,"Hong Kong, China",Turnover,Transition,13,0.78549064,0.952499532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,27,0,180,"9-23 Hong Kong, China vs Israel",2023,W. Cheung,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,27:27:00,30,5,5,Israel,Turnover,Set,25,0.245020619,0.317163694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,92,33,27,0,180,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,27:27:00,30,5,5,Israel,Shot,Set,11,0.12905501,0.328508977,Left Post,154.3512608,Miss,No,Not Clean,Assisted,68,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,27,0,180,"9-23 Hong Kong, China vs Israel",2023,N. Solomon,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,28:08:00,30,5,5,Israel,Shot,Set,68,0.099536491,0.600795765,Left Post,Dive/Other,Miss,No,Not On Net,Movement,NA,NA,Offensive,19,NA,NA,NA,NA,NA,NA,92,33,28,0,120,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,Z. Pall,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,28:12:00,30,5,5,Israel,Shot,Set,19,0.006061182,0.555414633,Right Miss,Dive/Other,Miss,No,Not On Net,Movement,NA,NA,Defensive,7,NA,NA,NA,NA,NA,NA,92,33,28,0,120,"9-23 Hong Kong, China vs Israel",2023,Z. Pall,NA,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",W. Hei Lam,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,28:43:00,30,5,5,"Hong Kong, China",Shot,Set,48,0.845933321,0.6603585,5-Hole,63.00827797,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,28,0,120,"9-23 Hong Kong, China vs Israel",2023,C. Li,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,28:43:00,30,5,5,Israel,Shot,Set,25,0.114295751,0.464652371,Crossbar,162.0922454,Miss,No,Not On Net,Assisted,92,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,28,0,120,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,J. Hainer,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,29:36:00,30,5,4,Israel,Shot,Set,66,0.079857479,0.634831613,Under Right Arm,203.71362,Goal,No,none,Assisted,25,68,NA,NA,NA,NA,NA,NA,NA,NA,92,33,29,0,60,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,P. Pipher,J. Chetner,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,30:19:00,30,5,5,Israel,Shot,Set,25,0.168413035,0.446216286,Left Shoulder,161.2926831,Miss,No,Not Clean,Assisted,66,NA,Defensive,17,NA,NA,NA,NA,NA,NA,92,33,30,0,0,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,A. Fishman,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",J. Au Young,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,30:46:00,30,5,5,"Hong Kong, China",Shot,Set,21,0.883885702,0.426362041,Left Shoulder,Dive/Other,Goal,No,none,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,30,0,0,"9-23 Hong Kong, China vs Israel",2023,L. Ferris,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,31:24:00,30,5,5,"Hong Kong, China",Shot,Transition,45,0.843824855,0.390908032,5-Hole,156.0235346,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,31,0,-60,"9-23 Hong Kong, China vs Israel",2023,H. Cheung,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,32:36:00,30,4,5,"Hong Kong, China",Shot,Set,22,0.76300034,0.510033502,Right Leg,59.40045722,Miss,No,Not Clean,Assisted,84,NA,Offensive,21,NA,NA,NA,NA,NA,NA,92,33,32,0,-120,"9-23 Hong Kong, China vs Israel",2023,W. Wong,C. Tao,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",L. Ferris,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,33:04:00,30,4,5,"Hong Kong, China",Shot,Set,48,0.812900693,0.630577132,5-Hole,66.49479714,Miss,No,Not Clean,Movement,NA,NA,Defensive,92,NA,NA,NA,NA,NA,NA,92,33,33,0,-180,"9-23 Hong Kong, China vs Israel",2023,C. Li,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,J. Hainer,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,33:24:00,30,4,5,Israel,Turnover,Set,68,0.240100866,0.606468406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,92,33,33,0,-180,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,34:01:00,30,4,5,"Hong Kong, China",Shot,Set,84,0.779165243,0.583777841,Right Leg,65.69954295,Goal,No,none,Assisted,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,34,0,-240,"9-23 Hong Kong, China vs Israel",2023,C. Tao,J. Chaster,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,34:51:00,30,5,5,Israel,Shot,Set,48,0.193714622,0.325672656,Top Miss,153.4536169,Miss,No,Not On Net,Assisted,66,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,34,0,-240,"9-23 Hong Kong, China vs Israel",2023,B. Chetner,A. Fishman,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,34:51:00,30,5,4,Israel,Shot,Set,25,0.087588519,0.329927137,Crossbar,151.6583037,Miss,No,Not On Net,Assisted,68,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,34,0,-240,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,36:36:00,30,5,4,Israel,Shot,Set,68,0.265402453,0.522796945,Left Shoulder,204.4859118,Miss,No,Not Clean,Assisted,66,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,36,0,-360,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,A. Fishman,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,37:03:00,30,5,4,Israel,Shot,Set,66,0.065098219,0.657522179,Right Miss,211.5237786,Miss,No,Not On Net,Assisted,68,NA,Defensive,47,NA,NA,NA,NA,NA,NA,92,33,37,0,-420,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,J. Chetner,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",V. Sha,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,39:38:00,30,5,5,Israel,Shot,Set,15,0.096022382,0.639086094,Right Leg,200.3878805,Miss,No,Not Clean,Assisted,48,NA,Defensive,17,NA,NA,NA,NA,NA,NA,92,33,39,0,-540,"9-23 Hong Kong, China vs Israel",2023,B. Lundy,B. Chetner,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",J. Au Young,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:06:00,30,5,5,"Hong Kong, China",Shot,Set,71,0.798141434,0.335599779,Top Miss,272.4377948,Miss,No,Not On Net,Movement,NA,NA,Defensive,34,NA,NA,NA,NA,NA,NA,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,J. Chaster,NA,NA,NA,NA,J. Hainer,B. Lui,Israel,D. Utting,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:14:00,30,5,5,Israel,Shot,Transition,34,0.091102629,0.647595056,5-Hole,206.1169481,Miss,No,Not Clean,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,D. Utting,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:31:00,30,5,5,"Hong Kong, China",Shot,Set,40,0.859989758,0.549741992,NA,Dive/Other,Blocked,No,NA,Movement,NA,NA,Offensive,45,68,NA,NA,NA,NA,NA,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,K. Chan,NA,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",H. Cheung,Israel,J. Chetner,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:31:00,30,5,5,"Hong Kong, China",Shot,Set,21,0.77073138,0.344108741,NA,204.7096817,Blocked,No,NA,Assisted,45,NA,Offensive,21,40,NA,NA,NA,NA,NA,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,L. Ferris,H. Cheung,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",L. Ferris,Israel,M. Flapan,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:45:00,30,5,5,"Hong Kong, China",Turnover,Set,40,0.822740199,0.586614161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,K. Chan,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,40:45:00,30,5,5,Israel,Shot,Set,68,0.236586757,0.572432558,5-Hole,207.5674543,Miss,No,Not Clean,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,40,0,-600,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,41:27:00,30,5,5,Israel,Shot,Set,66,0.236586757,0.631995293,5-Hole,203.565102,Miss,No,Clean Save,Assisted,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,41,0,-660,"9-23 Hong Kong, China vs Israel",2023,A. Fishman,B. Lundy,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,41:27:00,30,5,5,"Hong Kong, China",Shot,Set,71,0.890913921,0.412180438,Left Shoulder,Dive/Other,Miss,No,Not Clean,Assisted,21,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,41,0,-660,"9-23 Hong Kong, China vs Israel",2023,J. Chaster,L. Ferris,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,43:08:00,30,5,4,Israel,Shot,Set,25,0.091805451,0.297309449,Left Leg,49.40546199,Goal,No,none,Assisted,68,19,NA,NA,NA,NA,NA,NA,NA,NA,92,33,43,0,-780,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,J. Chetner,Z. Pall,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,44:02:00,30,5,5,Israel,Shot,Set,25,0.112890107,0.470325012,Left Shoulder,174.6659134,Goal,No,none,Assisted,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,44,0,-840,"9-23 Hong Kong, China vs Israel",2023,P. Pipher,B. Chetner,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,44:48:00,30,5,5,Israel,Shot,Transition,34,0.198634375,0.434871003,Top Miss,207.7470763,Miss,No,Not On Net,Movement,NA,NA,Defensive,13,NA,NA,NA,NA,NA,NA,92,33,44,0,-840,"9-23 Hong Kong, China vs Israel",2023,D. Utting,NA,NA,NA,NA,J. Hainer,B. Lui,"Hong Kong, China",W. Cheung,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,45:06:00,30,5,5,"Hong Kong, China",Shot,Set,84,0.885291346,0.583777841,Right Leg,158.8997328,Miss,No,Not Clean,Assisted,48,NA,Defensive,13,NA,NA,NA,NA,NA,NA,92,33,45,0,-900,"9-23 Hong Kong, China vs Israel",2023,C. Tao,C. Li,NA,NA,NA,J. Hainer,B. Lui,Israel,K. Harper,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,45:36:00,30,5,5,Israel,Shot,Set,68,0.093913916,0.396580674,Crossbar,197.3287821,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,92,33,45,0,-900,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,46:19:00,30,5,4,Israel,Shot,Set,68,0.200040019,0.651849538,Under Left Arm,205.3747955,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,33,46,0,-960,"9-23 Hong Kong, China vs Israel",2023,J. Chetner,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
Eddy,9/23/24,Israel,"Hong Kong, China",2,46:32:00,30,5,4,"Hong Kong, China",Turnover,Transition,20,0.607676706,1.003553305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,92,33,46,0,-960,"9-23 Hong Kong, China vs Israel",2023,R. Wei,NA,NA,NA,NA,J. Hainer,B. Lui,No Rebound,NA,No Shot Block,NA,2024 World Championship
